Model: mistral_7b-instruct.txt
Dataset: CNNDM.json
Temperature: 0.1
Total inference time: 37201.88 seconds
Average inference time per article: 17.9 seconds
Inference times per article:
Article 67: 37.95 seconds
Article 68: 20.67 seconds
Article 69: 10.48 seconds
Article 70: 12.68 seconds
Article 71: 0.00 seconds
Article 72: 12.41 seconds
Article 73: 13.26 seconds
Article 74: 18.93 seconds
Article 75: 21.61 seconds
Article 76: 20.02 seconds
Article 77: 15.78 seconds
Article 78: 21.33 seconds
Article 79: 36.16 seconds
Article 80: 25.48 seconds
Article 81: 25.11 seconds
Article 82: 9.64 seconds
Article 83: 19.73 seconds
Article 84: 13.39 seconds
Article 85: 36.18 seconds
Article 86: 6.33 seconds
Article 87: 20.23 seconds
Article 88: 19.09 seconds
Article 89: 28.67 seconds
Article 90: 24.86 seconds
Article 91: 22.78 seconds
Article 92: 7.59 seconds
Article 93: 3.55 seconds
Article 94: 22.84 seconds
Article 95: 24.98 seconds
Article 96: 13.17 seconds
Article 97: 6.02 seconds
Article 98: 14.69 seconds
Article 99: 28.77 seconds
Article 100: 26.84 seconds
Article 101: 25.98 seconds
Article 102: 28.20 seconds
Article 103: 15.40 seconds
Article 104: 0.00 seconds
Article 105: 23.60 seconds
Article 106: 22.31 seconds
Article 107: 19.46 seconds
Article 108: 17.30 seconds
Article 109: 9.94 seconds
Article 110: 27.65 seconds
Article 111: 25.59 seconds
Article 112: 0.00 seconds
Article 113: 8.09 seconds
Article 114: 15.35 seconds
Article 115: 0.59 seconds
Article 116: 19.03 seconds
Article 117: 2.48 seconds
Article 118: 20.10 seconds
Article 119: 43.71 seconds
Article 120: 15.27 seconds
Article 121: 8.08 seconds
Article 122: 14.06 seconds
Article 123: 13.82 seconds
Article 124: 12.09 seconds
Article 125: 6.71 seconds
Article 126: 23.73 seconds
Article 127: 14.69 seconds
Article 128: 14.57 seconds
Article 129: 21.25 seconds
Article 130: 15.45 seconds
Article 131: 20.91 seconds
Article 132: 25.50 seconds
Article 133: 0.00 seconds
Article 134: 19.35 seconds
Article 135: 21.69 seconds
Article 136: 15.31 seconds
Article 137: 27.00 seconds
Article 138: 19.00 seconds
Article 139: 7.65 seconds
Article 140: 17.41 seconds
Article 141: 13.28 seconds
Article 142: 25.94 seconds
Article 143: 10.83 seconds
Article 144: 15.07 seconds
Article 145: 13.60 seconds
Article 146: 12.92 seconds
Article 147: 23.69 seconds
Article 148: 15.19 seconds
Article 149: 17.37 seconds
Article 150: 18.75 seconds
Article 151: 18.42 seconds
Article 152: 20.12 seconds
Article 153: 29.49 seconds
Article 154: 24.96 seconds
Article 155: 14.07 seconds
Article 156: 35.30 seconds
Article 157: 26.88 seconds
Article 158: 0.00 seconds
Article 159: 29.23 seconds
Article 160: 26.91 seconds
Article 161: 24.58 seconds
Article 162: 21.31 seconds
Article 163: 12.22 seconds
Article 164: 20.76 seconds
Article 165: 23.80 seconds
Article 166: 25.66 seconds
Article 167: 23.11 seconds
Article 168: 29.79 seconds
Article 169: 25.80 seconds
Article 170: 22.93 seconds
Article 171: 31.21 seconds
Article 172: 19.55 seconds
Article 173: 1.93 seconds
Article 174: 18.49 seconds
Article 175: 29.60 seconds
Article 176: 17.55 seconds
Article 177: 7.75 seconds
Article 178: 5.28 seconds
Article 179: 30.77 seconds
Article 180: 11.07 seconds
Article 181: 6.22 seconds
Article 182: 32.32 seconds
Article 183: 18.51 seconds
Article 184: 17.83 seconds
Article 185: 26.64 seconds
Article 186: 26.04 seconds
Article 187: 25.06 seconds
Article 188: 11.96 seconds
Article 189: 16.67 seconds
Article 190: 13.00 seconds
Article 191: 10.22 seconds
Article 192: 13.74 seconds
Article 193: 11.55 seconds
Article 194: 23.52 seconds
Article 195: 15.85 seconds
Article 196: 25.02 seconds
Article 197: 23.55 seconds
Article 198: 17.41 seconds
Article 199: 0.00 seconds
Article 200: 31.67 seconds
Article 201: 12.15 seconds
Article 202: 21.94 seconds
Article 203: 18.55 seconds
Article 204: 15.53 seconds
Article 205: 19.77 seconds
Article 206: 26.63 seconds
Article 207: 8.65 seconds
Article 208: 18.60 seconds
Article 209: 16.42 seconds
Article 210: 17.49 seconds
Article 211: 21.42 seconds
Article 212: 18.22 seconds
Article 213: 3.23 seconds
Article 214: 11.70 seconds
Article 215: 24.73 seconds
Article 216: 22.20 seconds
Article 217: 12.79 seconds
Article 218: 24.48 seconds
Article 219: 34.04 seconds
Article 220: 12.48 seconds
Article 221: 11.38 seconds
Article 222: 11.38 seconds
Article 223: 21.29 seconds
Article 224: 17.04 seconds
Article 225: 16.04 seconds
Article 226: 12.63 seconds
Article 227: 20.38 seconds
Article 228: 34.65 seconds
Article 229: 0.00 seconds
Article 230: 20.50 seconds
Article 231: 10.06 seconds
Article 232: 9.09 seconds
Article 233: 22.89 seconds
Article 234: 21.08 seconds
Article 235: 0.00 seconds
Article 236: 8.61 seconds
Article 237: 6.56 seconds
Article 238: 22.44 seconds
Article 239: 0.00 seconds
Article 240: 19.83 seconds
Article 241: 27.24 seconds
Article 242: 7.67 seconds
Article 243: 0.00 seconds
Article 244: 14.63 seconds
Article 245: 32.59 seconds
Article 246: 4.04 seconds
Article 247: 46.88 seconds
Article 248: 8.93 seconds
Article 249: 37.17 seconds
Article 250: 2.42 seconds
Article 251: 21.06 seconds
Article 252: 20.32 seconds
Article 253: 15.39 seconds
Article 254: 33.54 seconds
Article 255: 5.39 seconds
Article 256: 13.12 seconds
Article 257: 29.90 seconds
Article 258: 14.56 seconds
Article 259: 12.23 seconds
Article 260: 17.49 seconds
Article 261: 19.52 seconds
Article 262: 19.33 seconds
Article 263: 14.90 seconds
Article 264: 8.68 seconds
Article 265: 25.51 seconds
Article 266: 25.87 seconds
Article 267: 14.11 seconds
Article 268: 11.08 seconds
Article 269: 14.98 seconds
Article 270: 27.15 seconds
Article 271: 16.19 seconds
Article 272: 15.75 seconds
Article 273: 12.37 seconds
Article 274: 18.70 seconds
Article 275: 24.97 seconds
Article 276: 10.32 seconds
Article 277: 36.49 seconds
Article 278: 24.70 seconds
Article 279: 13.53 seconds
Article 280: 25.71 seconds
Article 281: 0.00 seconds
Article 282: 13.52 seconds
Article 283: 30.22 seconds
Article 284: 14.71 seconds
Article 285: 39.50 seconds
Article 286: 16.58 seconds
Article 287: 24.32 seconds
Article 288: 27.24 seconds
Article 289: 5.21 seconds
Article 290: 13.30 seconds
Article 291: 18.36 seconds
Article 292: 8.55 seconds
Article 293: 10.60 seconds
Article 294: 12.46 seconds
Article 295: 7.30 seconds
Article 296: 0.58 seconds
Article 297: 4.35 seconds
Article 298: 25.77 seconds
Article 299: 24.07 seconds
Article 300: 25.13 seconds
Article 301: 14.98 seconds
Article 302: 32.92 seconds
Article 303: 27.85 seconds
Article 304: 18.85 seconds
Article 305: 21.53 seconds
Article 306: 18.42 seconds
Article 307: 26.78 seconds
Article 308: 15.55 seconds
Article 309: 0.00 seconds
Article 310: 21.43 seconds
Article 311: 29.93 seconds
Article 312: 12.80 seconds
Article 313: 13.68 seconds
Article 314: 13.55 seconds
Article 315: 17.73 seconds
Article 316: 33.41 seconds
Article 317: 16.40 seconds
Article 318: 2.66 seconds
Article 319: 20.16 seconds
Article 320: 10.31 seconds
Article 321: 23.02 seconds
Article 322: 16.66 seconds
Article 323: 8.71 seconds
Article 324: 26.18 seconds
Article 325: 22.18 seconds
Article 326: 5.99 seconds
Article 327: 26.55 seconds
Article 328: 14.20 seconds
Article 329: 41.51 seconds
Article 330: 6.93 seconds
Article 331: 7.33 seconds
Article 332: 23.36 seconds
Article 333: 5.49 seconds
Article 334: 32.45 seconds
Article 335: 13.71 seconds
Article 336: 20.23 seconds
Article 337: 9.35 seconds
Article 338: 7.70 seconds
Article 339: 19.14 seconds
Article 340: 16.95 seconds
Article 341: 30.02 seconds
Article 342: 7.94 seconds
Article 343: 19.29 seconds
Article 344: 11.76 seconds
Article 345: 18.26 seconds
Article 346: 41.89 seconds
Article 347: 24.68 seconds
Article 348: 33.09 seconds
Article 349: 7.17 seconds
Article 350: 27.13 seconds
Article 351: 22.25 seconds
Article 352: 18.12 seconds
Article 353: 10.39 seconds
Article 354: 32.77 seconds
Article 355: 13.13 seconds
Article 356: 4.71 seconds
Article 357: 6.09 seconds
Article 358: 35.28 seconds
Article 359: 20.78 seconds
Article 360: 27.72 seconds
Article 361: 18.24 seconds
Article 362: 0.43 seconds
Article 363: 18.23 seconds
Article 364: 12.38 seconds
Article 365: 18.22 seconds
Article 366: 28.71 seconds
Article 367: 14.62 seconds
Article 368: 12.97 seconds
Article 369: 35.53 seconds
Article 370: 16.53 seconds
Article 371: 33.61 seconds
Article 372: 2.37 seconds
Article 373: 48.06 seconds
Article 374: 26.50 seconds
Article 375: 13.73 seconds
Article 376: 17.70 seconds
Article 377: 13.11 seconds
Article 378: 9.75 seconds
Article 379: 4.45 seconds
Article 380: 28.93 seconds
Article 381: 22.69 seconds
Article 382: 9.43 seconds
Article 383: 18.47 seconds
Article 384: 9.69 seconds
Article 385: 24.68 seconds
Article 386: 10.51 seconds
Article 387: 24.48 seconds
Article 388: 37.50 seconds
Article 389: 6.18 seconds
Article 390: 11.10 seconds
Article 391: 4.20 seconds
Article 392: 8.92 seconds
Article 393: 16.71 seconds
Article 394: 14.07 seconds
Article 395: 11.52 seconds
Article 396: 20.23 seconds
Article 397: 17.24 seconds
Article 398: 29.28 seconds
Article 399: 0.00 seconds
Article 400: 30.89 seconds
Article 401: 25.91 seconds
Article 402: 10.26 seconds
Article 403: 14.46 seconds
Article 404: 35.09 seconds
Article 405: 30.38 seconds
Article 406: 5.42 seconds
Article 407: 18.76 seconds
Article 408: 16.09 seconds
Article 409: 11.94 seconds
Article 410: 23.44 seconds
Article 411: 20.65 seconds
Article 412: 8.39 seconds
Article 413: 15.40 seconds
Article 414: 21.30 seconds
Article 415: 15.66 seconds
Article 416: 17.93 seconds
Article 417: 9.27 seconds
Article 418: 15.75 seconds
Article 419: 14.35 seconds
Article 420: 14.64 seconds
Article 421: 29.62 seconds
Article 422: 0.00 seconds
Article 423: 11.05 seconds
Article 424: 39.56 seconds
Article 425: 28.06 seconds
Article 426: 7.23 seconds
Article 427: 18.12 seconds
Article 428: 15.45 seconds
Article 429: 21.14 seconds
Article 430: 1.23 seconds
Article 431: 18.87 seconds
Article 432: 24.81 seconds
Article 433: 2.72 seconds
Article 434: 20.48 seconds
Article 435: 0.97 seconds
Article 436: 7.42 seconds
Article 437: 11.43 seconds
Article 438: 12.15 seconds
Article 439: 16.35 seconds
Article 440: 16.27 seconds
Article 441: 20.42 seconds
Article 442: 19.51 seconds
Article 443: 13.61 seconds
Article 444: 14.30 seconds
Article 445: 19.23 seconds
Article 446: 14.00 seconds
Article 447: 18.20 seconds
Article 448: 19.81 seconds
Article 449: 20.82 seconds
Article 450: 21.72 seconds
Article 451: 11.31 seconds
Article 452: 27.18 seconds
Article 453: 0.00 seconds
Article 454: 19.43 seconds
Article 455: 19.43 seconds
Article 456: 30.33 seconds
Article 457: 26.71 seconds
Article 458: 5.97 seconds
Article 459: 25.96 seconds
Article 460: 32.18 seconds
Article 461: 0.09 seconds
Article 462: 24.74 seconds
Article 463: 26.35 seconds
Article 464: 17.26 seconds
Article 465: 8.34 seconds
Article 466: 21.02 seconds
Article 467: 18.00 seconds
Article 468: 5.89 seconds
Article 469: 31.35 seconds
Article 470: 12.69 seconds
Article 471: 42.14 seconds
Article 472: 25.95 seconds
Article 473: 14.05 seconds
Article 474: 13.44 seconds
Article 475: 29.73 seconds
Article 476: 28.17 seconds
Article 477: 14.00 seconds
Article 478: 0.00 seconds
Article 479: 20.40 seconds
Article 480: 28.07 seconds
Article 481: 3.70 seconds
Article 482: 17.20 seconds
Article 483: 30.69 seconds
Article 484: 13.81 seconds
Article 485: 0.00 seconds
Article 486: 11.63 seconds
Article 487: 23.67 seconds
Article 488: 21.85 seconds
Article 489: 12.63 seconds
Article 490: 18.18 seconds
Article 491: 21.73 seconds
Article 492: 3.37 seconds
Article 493: 8.68 seconds
Article 494: 11.11 seconds
Article 495: 30.04 seconds
Article 496: 8.72 seconds
Article 497: 25.31 seconds
Article 498: 24.78 seconds
Article 499: 26.49 seconds
Article 500: 20.87 seconds
Article 501: 21.61 seconds
Article 502: 38.08 seconds
Article 503: 21.26 seconds
Article 504: 7.34 seconds
Article 505: 19.14 seconds
Article 506: 17.82 seconds
Article 507: 23.07 seconds
Article 508: 9.06 seconds
Article 509: 21.15 seconds
Article 510: 9.91 seconds
Article 511: 10.46 seconds
Article 512: 10.08 seconds
Article 513: 0.00 seconds
Article 514: 22.29 seconds
Article 515: 25.96 seconds
Article 516: 26.86 seconds
Article 517: 14.27 seconds
Article 518: 3.11 seconds
Article 519: 0.00 seconds
Article 520: 23.24 seconds
Article 521: 19.98 seconds
Article 522: 38.11 seconds
Article 523: 12.66 seconds
Article 524: 11.76 seconds
Article 525: 19.40 seconds
Article 526: 28.51 seconds
Article 527: 0.40 seconds
Article 528: 25.97 seconds
Article 529: 13.55 seconds
Article 530: 16.38 seconds
Article 531: 11.87 seconds
Article 532: 26.60 seconds
Article 533: 24.97 seconds
Article 534: 29.67 seconds
Article 535: 21.87 seconds
Article 536: 19.09 seconds
Article 537: 12.71 seconds
Article 538: 23.46 seconds
Article 539: 22.33 seconds
Article 540: 10.49 seconds
Article 541: 22.94 seconds
Article 542: 17.07 seconds
Article 543: 2.57 seconds
Article 544: 11.80 seconds
Article 545: 2.35 seconds
Article 546: 21.20 seconds
Article 547: 37.58 seconds
Article 548: 20.85 seconds
Article 549: 27.03 seconds
Article 550: 16.85 seconds
Article 551: 7.88 seconds
Article 552: 24.23 seconds
Article 553: 16.05 seconds
Article 554: 8.31 seconds
Article 555: 26.32 seconds
Article 556: 38.48 seconds
Article 557: 22.22 seconds
Article 558: 7.46 seconds
Article 559: 27.19 seconds
Article 560: 24.73 seconds
Article 561: 8.35 seconds
Article 562: 21.47 seconds
Article 563: 25.32 seconds
Article 564: 0.00 seconds
Article 565: 10.97 seconds
Article 566: 8.55 seconds
Article 567: 18.85 seconds
Article 568: 0.67 seconds
Article 569: 23.17 seconds
Article 570: 15.09 seconds
Article 571: 28.91 seconds
Article 572: 34.59 seconds
Article 573: 28.39 seconds
Article 574: 21.07 seconds
Article 575: 13.78 seconds
Article 576: 12.33 seconds
Article 577: 0.00 seconds
Article 578: 20.91 seconds
Article 579: 27.23 seconds
Article 580: 14.43 seconds
Article 581: 4.33 seconds
Article 582: 8.21 seconds
Article 583: 13.83 seconds
Article 584: 23.53 seconds
Article 585: 7.07 seconds
Article 586: 0.00 seconds
Article 587: 18.57 seconds
Article 588: 9.66 seconds
Article 589: 39.54 seconds
Article 590: 0.00 seconds
Article 591: 24.39 seconds
Article 592: 22.87 seconds
Article 593: 29.58 seconds
Article 594: 28.72 seconds
Article 595: 35.14 seconds
Article 596: 15.87 seconds
Article 597: 13.16 seconds
Article 598: 20.95 seconds
Article 599: 7.68 seconds
Article 600: 30.86 seconds
Article 601: 16.19 seconds
Article 602: 33.77 seconds
Article 603: 26.52 seconds
Article 604: 22.13 seconds
Article 605: 20.64 seconds
Article 606: 4.94 seconds
Article 607: 18.18 seconds
Article 608: 18.51 seconds
Article 609: 18.94 seconds
Article 610: 14.89 seconds
Article 611: 19.78 seconds
Article 612: 20.08 seconds
Article 613: 12.02 seconds
Article 614: 9.92 seconds
Article 615: 26.06 seconds
Article 616: 9.07 seconds
Article 617: 23.37 seconds
Article 618: 31.73 seconds
Article 619: 6.81 seconds
Article 620: 15.24 seconds
Article 621: 11.15 seconds
Article 622: 4.63 seconds
Article 623: 0.00 seconds
Article 624: 22.83 seconds
Article 625: 30.70 seconds
Article 626: 20.30 seconds
Article 627: 31.70 seconds
Article 628: 29.32 seconds
Article 629: 2.84 seconds
Article 630: 23.37 seconds
Article 631: 7.03 seconds
Article 632: 12.54 seconds
Article 633: 22.31 seconds
Article 634: 13.21 seconds
Article 635: 10.85 seconds
Article 636: 3.61 seconds
Article 637: 22.48 seconds
Article 638: 31.59 seconds
Article 639: 21.78 seconds
Article 640: 48.96 seconds
Article 641: 37.34 seconds
Article 642: 18.91 seconds
Article 643: 20.59 seconds
Article 644: 27.80 seconds
Article 645: 9.62 seconds
Article 646: 43.70 seconds
Article 647: 18.27 seconds
Article 648: 11.15 seconds
Article 649: 46.61 seconds
Article 650: 9.05 seconds
Article 651: 16.37 seconds
Article 652: 29.10 seconds
Article 653: 15.76 seconds
Article 654: 47.37 seconds
Article 655: 21.12 seconds
Article 656: 21.93 seconds
Article 657: 17.34 seconds
Article 658: 12.01 seconds
Article 659: 13.45 seconds
Article 660: 16.09 seconds
Article 661: 13.06 seconds
Article 662: 15.29 seconds
Article 663: 39.79 seconds
Article 664: 4.85 seconds
Article 665: 12.21 seconds
Article 666: 14.56 seconds
Article 667: 11.85 seconds
Article 668: 39.95 seconds
Article 669: 2.99 seconds
Article 670: 14.19 seconds
Article 671: 18.30 seconds
Article 672: 14.76 seconds
Article 673: 8.84 seconds
Article 674: 6.08 seconds
Article 675: 4.93 seconds
Article 676: 0.00 seconds
Article 677: 21.34 seconds
Article 678: 21.26 seconds
Article 679: 19.40 seconds
Article 680: 36.39 seconds
Article 681: 0.00 seconds
Article 682: 12.03 seconds
Article 683: 25.76 seconds
Article 684: 18.93 seconds
Article 685: 20.72 seconds
Article 686: 17.13 seconds
Article 687: 24.47 seconds
Article 688: 28.36 seconds
Article 689: 1.38 seconds
Article 690: 19.12 seconds
Article 691: 38.06 seconds
Article 692: 15.27 seconds
Article 693: 0.00 seconds
Article 694: 17.34 seconds
Article 695: 10.43 seconds
Article 696: 13.68 seconds
Article 697: 19.86 seconds
Article 698: 17.95 seconds
Article 699: 17.92 seconds
Article 700: 15.04 seconds
Article 701: 12.30 seconds
Article 702: 18.47 seconds
Article 703: 21.18 seconds
Article 704: 23.96 seconds
Article 705: 22.58 seconds
Article 706: 8.69 seconds
Article 707: 0.43 seconds
Article 708: 22.47 seconds
Article 709: 13.31 seconds
Article 710: 20.69 seconds
Article 711: 22.01 seconds
Article 712: 14.36 seconds
Article 713: 26.64 seconds
Article 714: 28.05 seconds
Article 715: 9.77 seconds
Article 716: 20.48 seconds
Article 717: 6.71 seconds
Article 718: 31.79 seconds
Article 719: 29.96 seconds
Article 720: 25.00 seconds
Article 721: 8.50 seconds
Article 722: 11.06 seconds
Article 723: 23.54 seconds
Article 724: 2.92 seconds
Article 725: 19.70 seconds
Article 726: 7.01 seconds
Article 727: 20.82 seconds
Article 728: 20.27 seconds
Article 729: 2.30 seconds
Article 730: 16.94 seconds
Article 731: 33.21 seconds
Article 732: 30.62 seconds
Article 733: 11.40 seconds
Article 734: 0.00 seconds
Article 735: 4.03 seconds
Article 736: 24.37 seconds
Article 737: 19.14 seconds
Article 738: 23.15 seconds
Article 739: 21.41 seconds
Article 740: 16.01 seconds
Article 741: 16.05 seconds
Article 742: 24.50 seconds
Article 743: 0.00 seconds
Article 744: 18.43 seconds
Article 745: 25.30 seconds
Article 746: 14.41 seconds
Article 747: 0.39 seconds
Article 748: 6.35 seconds
Article 749: 30.21 seconds
Article 750: 24.71 seconds
Article 751: 11.39 seconds
Article 752: 10.54 seconds
Article 753: 17.89 seconds
Article 754: 27.19 seconds
Article 755: 37.05 seconds
Article 756: 7.60 seconds
Article 757: 23.60 seconds
Article 758: 23.94 seconds
Article 759: 25.26 seconds
Article 760: 25.65 seconds
Article 761: 19.40 seconds
Article 762: 20.99 seconds
Article 763: 8.30 seconds
Article 764: 30.67 seconds
Article 765: 16.04 seconds
Article 766: 30.08 seconds
Article 767: 25.74 seconds
Article 768: 2.32 seconds
Article 769: 31.97 seconds
Article 770: 0.00 seconds
Article 771: 19.86 seconds
Article 772: 19.03 seconds
Article 773: 23.10 seconds
Article 774: 16.14 seconds
Article 775: 0.43 seconds
Article 776: 17.13 seconds
Article 777: 18.03 seconds
Article 778: 10.30 seconds
Article 779: 20.24 seconds
Article 780: 18.71 seconds
Article 781: 3.53 seconds
Article 782: 30.34 seconds
Article 783: 24.42 seconds
Article 784: 11.23 seconds
Article 785: 15.68 seconds
Article 786: 9.96 seconds
Article 787: 19.49 seconds
Article 788: 14.11 seconds
Article 789: 15.30 seconds
Article 790: 35.43 seconds
Article 791: 11.70 seconds
Article 792: 19.42 seconds
Article 793: 10.51 seconds
Article 794: 18.49 seconds
Article 795: 27.74 seconds
Article 796: 8.26 seconds
Article 797: 11.69 seconds
Article 798: 17.59 seconds
Article 799: 27.05 seconds
Article 800: 16.65 seconds
Article 801: 14.01 seconds
Article 802: 13.84 seconds
Article 803: 23.25 seconds
Article 804: 19.30 seconds
Article 805: 25.08 seconds
Article 806: 16.98 seconds
Article 807: 14.94 seconds
Article 808: 18.86 seconds
Article 809: 20.13 seconds
Article 810: 17.64 seconds
Article 811: 14.97 seconds
Article 812: 38.19 seconds
Article 813: 6.37 seconds
Article 814: 17.07 seconds
Article 815: 9.22 seconds
Article 816: 13.93 seconds
Article 817: 1.90 seconds
Article 818: 23.62 seconds
Article 819: 13.71 seconds
Article 820: 24.10 seconds
Article 821: 24.90 seconds
Article 822: 18.23 seconds
Article 823: 6.52 seconds
Article 824: 22.05 seconds
Article 825: 0.44 seconds
Article 826: 10.47 seconds
Article 827: 4.51 seconds
Article 828: 32.18 seconds
Article 829: 14.36 seconds
Article 830: 29.41 seconds
Article 831: 0.00 seconds
Article 832: 8.75 seconds
Article 833: 32.18 seconds
Article 834: 4.29 seconds
Article 835: 19.35 seconds
Article 836: 13.95 seconds
Article 837: 8.12 seconds
Article 838: 28.28 seconds
Article 839: 9.36 seconds
Article 840: 32.85 seconds
Article 841: 2.77 seconds
Article 842: 16.64 seconds
Article 843: 16.20 seconds
Article 844: 10.17 seconds
Article 845: 28.26 seconds
Article 846: 8.64 seconds
Article 847: 14.19 seconds
Article 848: 39.46 seconds
Article 849: 19.17 seconds
Article 850: 30.08 seconds
Article 851: 13.96 seconds
Article 852: 40.08 seconds
Article 853: 14.64 seconds
Article 854: 13.05 seconds
Article 855: 36.85 seconds
Article 856: 37.74 seconds
Article 857: 40.19 seconds
Article 858: 46.47 seconds
Article 859: 28.52 seconds
Article 860: 22.21 seconds
Article 861: 14.74 seconds
Article 862: 21.87 seconds
Article 863: 22.24 seconds
Article 864: 16.00 seconds
Article 865: 10.91 seconds
Article 866: 26.34 seconds
Article 867: 19.11 seconds
Article 868: 22.44 seconds
Article 869: 25.96 seconds
Article 870: 12.02 seconds
Article 871: 31.82 seconds
Article 872: 6.45 seconds
Article 873: 21.92 seconds
Article 874: 15.04 seconds
Article 875: 10.21 seconds
Article 876: 35.62 seconds
Article 877: 22.53 seconds
Article 878: 16.85 seconds
Article 879: 18.33 seconds
Article 880: 25.66 seconds
Article 881: 9.97 seconds
Article 882: 9.43 seconds
Article 883: 21.32 seconds
Article 884: 7.96 seconds
Article 885: 16.15 seconds
Article 886: 15.05 seconds
Article 887: 27.29 seconds
Article 888: 0.00 seconds
Article 889: 17.69 seconds
Article 890: 16.69 seconds
Article 891: 20.35 seconds
Article 892: 8.51 seconds
Article 893: 30.80 seconds
Article 894: 13.06 seconds
Article 895: 25.81 seconds
Article 896: 30.34 seconds
Article 897: 5.53 seconds
Article 898: 38.32 seconds
Article 899: 7.75 seconds
Article 900: 16.30 seconds
Article 901: 15.54 seconds
Article 902: 22.32 seconds
Article 903: 13.34 seconds
Article 904: 31.99 seconds
Article 905: 9.06 seconds
Article 906: 19.71 seconds
Article 907: 22.55 seconds
Article 908: 14.18 seconds
Article 909: 20.96 seconds
Article 910: 21.25 seconds
Article 911: 30.67 seconds
Article 912: 17.16 seconds
Article 913: 16.20 seconds
Article 914: 0.58 seconds
Article 915: 21.69 seconds
Article 916: 13.65 seconds
Article 917: 22.60 seconds
Article 918: 24.41 seconds
Article 919: 16.69 seconds
Article 920: 20.30 seconds
Article 921: 18.69 seconds
Article 922: 4.08 seconds
Article 923: 29.10 seconds
Article 924: 34.32 seconds
Article 925: 18.60 seconds
Article 926: 7.65 seconds
Article 927: 29.49 seconds
Article 928: 23.73 seconds
Article 929: 34.20 seconds
Article 930: 5.87 seconds
Article 931: 8.29 seconds
Article 932: 36.52 seconds
Article 933: 8.40 seconds
Article 934: 0.00 seconds
Article 935: 23.02 seconds
Article 936: 14.84 seconds
Article 937: 17.45 seconds
Article 938: 25.00 seconds
Article 939: 18.57 seconds
Article 940: 13.82 seconds
Article 941: 25.96 seconds
Article 942: 17.18 seconds
Article 943: 20.79 seconds
Article 944: 25.99 seconds
Article 945: 10.75 seconds
Article 946: 31.39 seconds
Article 947: 4.66 seconds
Article 948: 24.93 seconds
Article 949: 21.07 seconds
Article 950: 21.82 seconds
Article 951: 20.27 seconds
Article 952: 42.21 seconds
Article 953: 0.00 seconds
Article 954: 18.26 seconds
Article 955: 33.44 seconds
Article 956: 29.27 seconds
Article 957: 20.09 seconds
Article 958: 19.95 seconds
Article 959: 15.76 seconds
Article 960: 2.83 seconds
Article 961: 15.62 seconds
Article 962: 11.17 seconds
Article 963: 16.96 seconds
Article 964: 19.74 seconds
Article 965: 21.53 seconds
Article 966: 0.71 seconds
Article 967: 6.07 seconds
Article 968: 9.95 seconds
Article 969: 19.45 seconds
Article 970: 23.39 seconds
Article 971: 9.78 seconds
Article 972: 21.54 seconds
Article 973: 21.10 seconds
Article 974: 26.74 seconds
Article 975: 15.37 seconds
Article 976: 11.79 seconds
Article 977: 14.47 seconds
Article 978: 24.64 seconds
Article 979: 14.27 seconds
Article 980: 16.49 seconds
Article 981: 26.28 seconds
Article 982: 0.21 seconds
Article 983: 10.54 seconds
Article 984: 5.63 seconds
Article 985: 12.96 seconds
Article 986: 18.80 seconds
Article 987: 12.18 seconds
Article 988: 5.82 seconds
