Model: llama2:13b-chat
Dataset: CNNDM.json
Temperature: 0.1
Total inference time: 52481.90 seconds
Average inference time per article: 25.7 seconds
Inference times per article:
Article 69: 24.51 seconds
Article 70: 28.12 seconds
Article 71: 38.66 seconds
Article 72: 28.72 seconds
Article 73: 32.68 seconds
Article 74: 19.27 seconds
Article 75: 27.51 seconds
Article 76: 40.58 seconds
Article 77: 23.70 seconds
Article 78: 25.99 seconds
Article 79: 32.43 seconds
Article 80: 37.53 seconds
Article 81: 34.12 seconds
Article 82: 28.66 seconds
Article 83: 12.29 seconds
Article 84: 28.67 seconds
Article 85: 21.24 seconds
Article 86: 27.90 seconds
Article 87: 29.00 seconds
Article 88: 23.75 seconds
Article 89: 34.60 seconds
Article 90: 25.00 seconds
Article 91: 28.81 seconds
Article 92: 20.35 seconds
Article 93: 32.35 seconds
Article 94: 35.90 seconds
Article 95: 28.82 seconds
Article 96: 51.37 seconds
Article 97: 25.68 seconds
Article 98: 25.20 seconds
Article 99: 10.75 seconds
Article 100: 24.69 seconds
Article 101: 19.47 seconds
Article 102: 33.43 seconds
Article 103: 24.19 seconds
Article 104: 30.45 seconds
Article 105: 43.47 seconds
Article 106: 31.99 seconds
Article 107: 28.87 seconds
Article 108: 2.56 seconds
Article 109: 22.79 seconds
Article 110: 17.01 seconds
Article 111: 22.11 seconds
Article 112: 7.09 seconds
Article 113: 23.07 seconds
Article 114: 29.49 seconds
Article 115: 21.56 seconds
Article 116: 25.98 seconds
Article 117: 43.66 seconds
Article 118: 22.79 seconds
Article 119: 17.10 seconds
Article 120: 23.71 seconds
Article 121: 26.97 seconds
Article 122: 25.77 seconds
Article 123: 28.41 seconds
Article 124: 26.71 seconds
Article 125: 21.55 seconds
Article 126: 26.66 seconds
Article 127: 41.42 seconds
Article 128: 29.89 seconds
Article 129: 23.39 seconds
Article 130: 24.41 seconds
Article 131: 23.45 seconds
Article 132: 21.63 seconds
Article 133: 41.28 seconds
Article 134: 18.85 seconds
Article 135: 26.02 seconds
Article 136: 30.47 seconds
Article 137: 4.47 seconds
Article 138: 24.45 seconds
Article 139: 26.15 seconds
Article 140: 19.81 seconds
Article 141: 43.87 seconds
Article 142: 37.60 seconds
Article 143: 25.59 seconds
Article 144: 24.23 seconds
Article 145: 31.39 seconds
Article 146: 23.49 seconds
Article 147: 31.48 seconds
Article 148: 16.08 seconds
Article 149: 22.06 seconds
Article 150: 19.35 seconds
Article 151: 25.89 seconds
Article 152: 22.46 seconds
Article 153: 1.54 seconds
Article 154: 31.35 seconds
Article 155: 22.14 seconds
Article 156: 30.25 seconds
Article 157: 42.64 seconds
Article 158: 19.91 seconds
Article 159: 24.47 seconds
Article 160: 36.16 seconds
Article 161: 23.38 seconds
Article 162: 29.09 seconds
Article 163: 34.48 seconds
Article 164: 30.75 seconds
Article 165: 21.27 seconds
Article 166: 32.66 seconds
Article 167: 16.46 seconds
Article 168: 23.54 seconds
Article 169: 23.84 seconds
Article 170: 21.06 seconds
Article 171: 25.98 seconds
Article 172: 28.16 seconds
Article 173: 17.87 seconds
Article 174: 25.37 seconds
Article 175: 33.91 seconds
Article 176: 13.25 seconds
Article 177: 42.45 seconds
Article 178: 35.39 seconds
Article 179: 28.93 seconds
Article 180: 40.67 seconds
Article 181: 35.04 seconds
Article 182: 32.02 seconds
Article 183: 38.17 seconds
Article 184: 19.61 seconds
Article 185: 29.65 seconds
Article 186: 26.92 seconds
Article 187: 29.83 seconds
Article 188: 14.10 seconds
Article 189: 28.87 seconds
Article 190: 28.23 seconds
Article 191: 23.46 seconds
Article 192: 46.67 seconds
Article 193: 12.55 seconds
Article 194: 27.30 seconds
Article 195: 30.98 seconds
Article 196: 30.08 seconds
Article 197: 11.68 seconds
Article 198: 29.82 seconds
Article 199: 38.54 seconds
Article 200: 22.59 seconds
Article 201: 23.36 seconds
Article 202: 47.30 seconds
Article 203: 29.56 seconds
Article 204: 17.83 seconds
Article 205: 21.51 seconds
Article 206: 30.39 seconds
Article 207: 21.94 seconds
Article 208: 35.18 seconds
Article 209: 12.00 seconds
Article 210: 23.79 seconds
Article 211: 29.54 seconds
Article 212: 32.53 seconds
Article 213: 36.78 seconds
Article 214: 27.55 seconds
Article 215: 15.29 seconds
Article 216: 37.67 seconds
Article 217: 38.40 seconds
Article 218: 22.36 seconds
Article 219: 38.50 seconds
Article 220: 32.57 seconds
Article 221: 39.32 seconds
Article 222: 20.95 seconds
Article 223: 10.29 seconds
Article 224: 24.70 seconds
Article 225: 23.70 seconds
Article 226: 37.06 seconds
Article 227: 25.79 seconds
Article 228: 17.27 seconds
Article 229: 29.91 seconds
Article 230: 38.51 seconds
Article 231: 24.45 seconds
Article 232: 31.82 seconds
Article 233: 35.12 seconds
Article 234: 31.09 seconds
Article 235: 29.74 seconds
Article 236: 11.21 seconds
Article 237: 19.92 seconds
Article 238: 16.28 seconds
Article 239: 7.32 seconds
Article 240: 34.00 seconds
Article 241: 12.05 seconds
Article 242: 32.94 seconds
Article 243: 18.68 seconds
Article 244: 21.63 seconds
Article 245: 24.96 seconds
Article 246: 34.75 seconds
Article 247: 5.37 seconds
Article 248: 23.25 seconds
Article 249: 34.79 seconds
Article 250: 29.83 seconds
Article 251: 27.38 seconds
Article 252: 41.20 seconds
Article 253: 31.99 seconds
Article 254: 31.50 seconds
Article 255: 21.10 seconds
Article 256: 40.14 seconds
Article 257: 36.79 seconds
Article 258: 29.72 seconds
Article 259: 48.42 seconds
Article 260: 28.11 seconds
Article 261: 28.42 seconds
Article 262: 17.71 seconds
Article 263: 22.74 seconds
Article 264: 23.04 seconds
Article 265: 38.22 seconds
Article 266: 25.76 seconds
Article 267: 46.55 seconds
Article 268: 27.09 seconds
Article 269: 17.39 seconds
Article 270: 24.52 seconds
Article 271: 26.39 seconds
Article 272: 53.56 seconds
Article 273: 25.75 seconds
Article 274: 19.33 seconds
Article 275: 23.91 seconds
Article 276: 1.51 seconds
Article 277: 24.64 seconds
Article 278: 27.59 seconds
Article 279: 23.21 seconds
Article 280: 14.26 seconds
Article 281: 34.84 seconds
Article 282: 44.51 seconds
Article 283: 25.09 seconds
Article 284: 25.91 seconds
Article 285: 20.02 seconds
Article 286: 24.58 seconds
Article 287: 26.51 seconds
Article 288: 37.04 seconds
Article 289: 25.68 seconds
Article 290: 28.15 seconds
Article 291: 42.33 seconds
Article 292: 44.68 seconds
Article 293: 5.93 seconds
Article 294: 29.74 seconds
Article 295: 33.82 seconds
Article 296: 28.03 seconds
Article 297: 28.67 seconds
Article 298: 18.55 seconds
Article 299: 22.67 seconds
Article 300: 32.26 seconds
Article 301: 22.99 seconds
Article 302: 11.49 seconds
Article 303: 38.71 seconds
Article 304: 17.89 seconds
Article 305: 28.60 seconds
Article 306: 24.93 seconds
Article 307: 18.28 seconds
Article 308: 28.39 seconds
Article 309: 37.11 seconds
Article 310: 34.01 seconds
Article 311: 13.41 seconds
Article 312: 26.88 seconds
Article 313: 33.00 seconds
Article 314: 30.83 seconds
Article 315: 0.00 seconds
Article 316: 32.33 seconds
Article 317: 26.63 seconds
Article 318: 29.83 seconds
Article 319: 38.29 seconds
Article 320: 27.42 seconds
Article 321: 23.00 seconds
Article 322: 22.65 seconds
Article 323: 22.03 seconds
Article 324: 21.65 seconds
Article 325: 27.21 seconds
Article 326: 27.65 seconds
Article 327: 19.41 seconds
Article 328: 47.27 seconds
Article 329: 36.45 seconds
Article 330: 17.35 seconds
Article 331: 58.98 seconds
Article 332: 23.13 seconds
Article 333: 37.77 seconds
Article 334: 18.00 seconds
Article 335: 19.32 seconds
Article 336: 31.43 seconds
Article 337: 33.11 seconds
Article 338: 7.61 seconds
Article 339: 28.15 seconds
Article 340: 24.79 seconds
Article 341: 20.99 seconds
Article 342: 32.48 seconds
Article 343: 26.85 seconds
Article 344: 25.38 seconds
Article 345: 1.82 seconds
Article 346: 29.72 seconds
Article 347: 42.12 seconds
Article 348: 29.46 seconds
Article 349: 33.16 seconds
Article 350: 21.07 seconds
Article 351: 21.72 seconds
Article 352: 17.18 seconds
Article 353: 36.99 seconds
Article 354: 10.78 seconds
Article 355: 22.12 seconds
Article 356: 29.18 seconds
Article 357: 38.41 seconds
Article 358: 51.01 seconds
Article 359: 24.53 seconds
Article 360: 20.97 seconds
Article 361: 36.63 seconds
Article 362: 21.08 seconds
Article 363: 15.75 seconds
Article 364: 31.58 seconds
Article 365: 16.67 seconds
Article 366: 32.80 seconds
Article 367: 29.38 seconds
Article 368: 20.54 seconds
Article 369: 11.61 seconds
Article 370: 26.17 seconds
Article 371: 41.61 seconds
Article 372: 30.77 seconds
Article 373: 40.20 seconds
Article 374: 38.87 seconds
Article 375: 26.82 seconds
Article 376: 3.63 seconds
Article 377: 18.85 seconds
Article 378: 26.07 seconds
Article 379: 22.49 seconds
Article 380: 23.60 seconds
Article 381: 32.44 seconds
Article 382: 15.43 seconds
Article 383: 21.40 seconds
Article 384: 28.51 seconds
Article 385: 17.43 seconds
Article 386: 12.10 seconds
Article 387: 30.63 seconds
Article 388: 22.55 seconds
Article 389: 37.03 seconds
Article 390: 19.91 seconds
Article 391: 16.27 seconds
Article 392: 32.99 seconds
Article 393: 11.76 seconds
Article 394: 31.09 seconds
Article 395: 49.35 seconds
Article 396: 37.30 seconds
Article 397: 29.71 seconds
Article 398: 24.54 seconds
Article 399: 22.09 seconds
Article 400: 36.12 seconds
Article 401: 27.55 seconds
Article 402: 10.95 seconds
Article 403: 41.01 seconds
Article 404: 9.15 seconds
Article 405: 26.63 seconds
Article 406: 27.90 seconds
Article 407: 23.31 seconds
Article 408: 23.64 seconds
Article 409: 36.45 seconds
Article 410: 5.12 seconds
Article 411: 21.41 seconds
Article 412: 8.45 seconds
Article 413: 0.00 seconds
Article 414: 19.45 seconds
Article 415: 19.53 seconds
Article 416: 14.25 seconds
Article 417: 41.63 seconds
Article 418: 20.75 seconds
Article 419: 25.11 seconds
Article 420: 18.71 seconds
Article 421: 32.13 seconds
Article 422: 18.12 seconds
Article 423: 38.84 seconds
Article 424: 17.55 seconds
Article 425: 36.00 seconds
Article 426: 33.65 seconds
Article 427: 26.50 seconds
Article 428: 20.28 seconds
Article 429: 34.49 seconds
Article 430: 5.86 seconds
Article 431: 16.27 seconds
Article 432: 27.44 seconds
Article 433: 27.07 seconds
Article 434: 33.13 seconds
Article 435: 21.23 seconds
Article 436: 31.52 seconds
Article 437: 22.37 seconds
Article 438: 31.00 seconds
Article 439: 33.16 seconds
Article 440: 8.31 seconds
Article 441: 26.21 seconds
Article 442: 21.68 seconds
Article 443: 18.99 seconds
Article 444: 32.25 seconds
Article 445: 22.42 seconds
Article 446: 32.06 seconds
Article 447: 42.73 seconds
Article 448: 25.86 seconds
Article 449: 52.81 seconds
Article 450: 29.76 seconds
Article 451: 18.44 seconds
Article 452: 33.07 seconds
Article 453: 37.86 seconds
Article 454: 7.17 seconds
Article 455: 32.57 seconds
Article 456: 30.92 seconds
Article 457: 38.06 seconds
Article 458: 53.69 seconds
Article 459: 40.57 seconds
Article 460: 25.20 seconds
Article 461: 20.35 seconds
Article 462: 30.04 seconds
Article 463: 16.84 seconds
Article 464: 36.84 seconds
Article 465: 34.75 seconds
Article 466: 22.42 seconds
Article 467: 31.52 seconds
Article 468: 39.28 seconds
Article 469: 21.18 seconds
Article 470: 27.39 seconds
Article 471: 32.30 seconds
Article 472: 36.37 seconds
Article 473: 20.02 seconds
Article 474: 37.38 seconds
Article 475: 42.08 seconds
Article 476: 16.91 seconds
Article 477: 29.44 seconds
Article 478: 20.71 seconds
Article 479: 27.81 seconds
Article 480: 55.78 seconds
Article 481: 33.57 seconds
Article 482: 11.98 seconds
Article 483: 29.98 seconds
Article 484: 54.01 seconds
Article 485: 21.05 seconds
Article 486: 26.67 seconds
Article 487: 32.71 seconds
Article 488: 26.84 seconds
Article 489: 25.72 seconds
Article 490: 37.22 seconds
Article 491: 35.77 seconds
Article 492: 35.20 seconds
Article 493: 17.64 seconds
Article 494: 29.69 seconds
Article 495: 26.75 seconds
Article 496: 17.88 seconds
Article 497: 11.11 seconds
Article 498: 17.37 seconds
Article 499: 32.36 seconds
Article 500: 21.67 seconds
Article 501: 32.79 seconds
Article 502: 6.50 seconds
Article 503: 24.01 seconds
Article 504: 26.33 seconds
Article 505: 33.77 seconds
Article 506: 34.68 seconds
Article 507: 19.73 seconds
Article 508: 37.67 seconds
Article 509: 26.34 seconds
Article 510: 14.98 seconds
Article 511: 29.00 seconds
Article 512: 25.77 seconds
Article 513: 29.89 seconds
Article 514: 53.90 seconds
Article 515: 19.47 seconds
Article 516: 13.04 seconds
Article 517: 8.27 seconds
Article 518: 30.95 seconds
Article 519: 27.02 seconds
Article 520: 34.95 seconds
Article 521: 35.76 seconds
Article 522: 7.13 seconds
Article 523: 15.70 seconds
Article 524: 18.91 seconds
Article 525: 27.18 seconds
Article 526: 17.75 seconds
Article 527: 27.10 seconds
Article 528: 22.65 seconds
Article 529: 27.56 seconds
Article 530: 53.91 seconds
Article 531: 31.15 seconds
Article 532: 30.99 seconds
Article 533: 11.89 seconds
Article 534: 29.31 seconds
Article 535: 28.20 seconds
Article 536: 30.11 seconds
Article 537: 16.46 seconds
Article 538: 38.46 seconds
Article 539: 0.78 seconds
Article 540: 36.67 seconds
Article 541: 25.03 seconds
Article 542: 11.47 seconds
Article 543: 12.83 seconds
Article 544: 7.09 seconds
Article 545: 28.83 seconds
Article 546: 6.74 seconds
Article 547: 22.71 seconds
Article 548: 17.70 seconds
Article 549: 26.85 seconds
Article 550: 38.15 seconds
Article 551: 6.79 seconds
Article 552: 15.10 seconds
Article 553: 42.06 seconds
Article 554: 17.35 seconds
Article 555: 22.08 seconds
Article 556: 38.42 seconds
Article 557: 24.34 seconds
Article 558: 44.73 seconds
Article 559: 27.58 seconds
Article 560: 35.85 seconds
Article 561: 7.79 seconds
Article 562: 43.65 seconds
Article 563: 32.44 seconds
Article 564: 22.27 seconds
Article 565: 33.21 seconds
Article 566: 30.36 seconds
Article 567: 23.17 seconds
Article 568: 14.26 seconds
Article 569: 20.31 seconds
Article 570: 24.08 seconds
Article 571: 19.30 seconds
Article 572: 26.82 seconds
Article 573: 28.20 seconds
Article 574: 34.26 seconds
Article 575: 16.26 seconds
Article 576: 30.77 seconds
Article 577: 15.72 seconds
Article 578: 20.29 seconds
Article 579: 23.46 seconds
Article 580: 48.50 seconds
Article 581: 47.27 seconds
Article 582: 27.66 seconds
Article 583: 29.23 seconds
Article 584: 15.65 seconds
Article 585: 32.49 seconds
Article 586: 41.84 seconds
Article 587: 32.83 seconds
Article 588: 54.87 seconds
Article 589: 11.25 seconds
Article 590: 4.08 seconds
Article 591: 40.18 seconds
Article 592: 14.35 seconds
Article 593: 37.41 seconds
Article 594: 37.99 seconds
Article 595: 28.31 seconds
Article 596: 32.05 seconds
Article 597: 17.15 seconds
Article 598: 15.23 seconds
Article 599: 34.09 seconds
Article 600: 30.10 seconds
Article 601: 29.10 seconds
Article 602: 0.00 seconds
Article 603: 36.41 seconds
Article 604: 8.45 seconds
Article 605: 29.15 seconds
Article 606: 23.65 seconds
Article 607: 31.60 seconds
Article 608: 3.19 seconds
Article 609: 17.92 seconds
Article 610: 7.34 seconds
Article 611: 13.65 seconds
Article 612: 29.00 seconds
Article 613: 38.55 seconds
Article 614: 41.06 seconds
Article 615: 29.23 seconds
Article 616: 21.98 seconds
Article 617: 30.95 seconds
Article 618: 25.47 seconds
Article 619: 22.90 seconds
Article 620: 20.85 seconds
Article 621: 18.56 seconds
Article 622: 11.16 seconds
Article 623: 17.46 seconds
Article 624: 36.86 seconds
Article 625: 10.79 seconds
Article 626: 31.86 seconds
Article 627: 32.83 seconds
Article 628: 21.88 seconds
Article 629: 37.19 seconds
Article 630: 25.21 seconds
Article 631: 33.32 seconds
Article 632: 42.19 seconds
Article 633: 21.04 seconds
Article 634: 15.96 seconds
Article 635: 38.00 seconds
Article 636: 18.87 seconds
Article 637: 33.62 seconds
Article 638: 28.79 seconds
Article 639: 35.39 seconds
Article 640: 16.92 seconds
Article 641: 0.69 seconds
Article 642: 26.51 seconds
Article 643: 31.17 seconds
Article 644: 31.76 seconds
Article 645: 13.90 seconds
Article 646: 37.96 seconds
Article 647: 31.88 seconds
Article 648: 25.97 seconds
Article 649: 14.28 seconds
Article 650: 26.71 seconds
Article 651: 27.49 seconds
Article 652: 27.59 seconds
Article 653: 27.86 seconds
Article 654: 28.67 seconds
Article 655: 22.49 seconds
Article 656: 30.65 seconds
Article 657: 26.12 seconds
Article 658: 10.76 seconds
Article 659: 18.22 seconds
Article 660: 29.41 seconds
Article 661: 2.23 seconds
Article 662: 36.76 seconds
Article 663: 26.66 seconds
Article 664: 31.27 seconds
Article 665: 20.96 seconds
Article 666: 10.92 seconds
Article 667: 5.06 seconds
Article 668: 26.88 seconds
Article 669: 12.57 seconds
Article 670: 20.55 seconds
Article 671: 20.12 seconds
Article 672: 25.34 seconds
Article 673: 35.88 seconds
Article 674: 32.32 seconds
Article 675: 0.22 seconds
Article 676: 23.89 seconds
Article 677: 26.24 seconds
Article 678: 24.95 seconds
Article 679: 29.86 seconds
Article 680: 21.53 seconds
Article 681: 27.36 seconds
Article 682: 21.79 seconds
Article 683: 21.63 seconds
Article 684: 17.26 seconds
Article 685: 38.37 seconds
Article 686: 24.27 seconds
Article 687: 16.00 seconds
Article 688: 26.16 seconds
Article 689: 14.17 seconds
Article 690: 26.31 seconds
Article 691: 22.52 seconds
Article 692: 34.48 seconds
Article 693: 19.15 seconds
Article 694: 21.81 seconds
Article 695: 22.61 seconds
Article 696: 12.78 seconds
Article 697: 13.02 seconds
Article 698: 19.68 seconds
Article 699: 29.93 seconds
Article 700: 26.54 seconds
Article 701: 27.39 seconds
Article 702: 35.28 seconds
Article 703: 29.60 seconds
Article 704: 32.79 seconds
Article 705: 33.23 seconds
Article 706: 36.52 seconds
Article 707: 45.47 seconds
Article 708: 36.17 seconds
Article 709: 26.47 seconds
Article 710: 37.04 seconds
Article 711: 25.72 seconds
Article 712: 21.10 seconds
Article 713: 14.14 seconds
Article 714: 11.72 seconds
Article 715: 48.16 seconds
Article 716: 28.25 seconds
Article 717: 13.61 seconds
Article 718: 30.34 seconds
Article 719: 14.96 seconds
Article 720: 9.71 seconds
Article 721: 36.56 seconds
Article 722: 22.27 seconds
Article 723: 47.65 seconds
Article 724: 35.32 seconds
Article 725: 44.81 seconds
Article 726: 29.57 seconds
Article 727: 28.17 seconds
Article 728: 58.30 seconds
Article 729: 13.77 seconds
Article 730: 30.34 seconds
Article 731: 20.15 seconds
Article 732: 25.62 seconds
Article 733: 37.59 seconds
Article 734: 19.36 seconds
Article 735: 30.16 seconds
Article 736: 36.56 seconds
Article 737: 40.94 seconds
Article 738: 22.47 seconds
Article 739: 24.15 seconds
Article 740: 6.64 seconds
Article 741: 22.09 seconds
Article 742: 19.35 seconds
Article 743: 22.16 seconds
Article 744: 47.98 seconds
Article 745: 37.38 seconds
Article 746: 27.49 seconds
Article 747: 7.40 seconds
Article 748: 25.57 seconds
Article 749: 37.60 seconds
Article 750: 37.16 seconds
Article 751: 25.84 seconds
Article 752: 11.56 seconds
Article 753: 29.94 seconds
Article 754: 46.23 seconds
Article 755: 29.80 seconds
Article 756: 23.08 seconds
Article 757: 26.40 seconds
Article 758: 14.79 seconds
Article 759: 19.99 seconds
Article 760: 42.35 seconds
Article 761: 23.32 seconds
Article 762: 32.71 seconds
Article 763: 24.24 seconds
Article 764: 42.31 seconds
Article 765: 14.19 seconds
Article 766: 19.02 seconds
Article 767: 23.04 seconds
Article 768: 21.52 seconds
Article 769: 42.54 seconds
Article 770: 14.88 seconds
Article 771: 33.60 seconds
Article 772: 38.23 seconds
Article 773: 17.23 seconds
Article 774: 16.88 seconds
Article 775: 31.55 seconds
Article 776: 24.88 seconds
Article 777: 27.35 seconds
Article 778: 34.62 seconds
Article 779: 35.42 seconds
Article 780: 36.97 seconds
Article 781: 14.30 seconds
Article 782: 18.53 seconds
Article 783: 9.03 seconds
Article 784: 29.55 seconds
Article 785: 21.22 seconds
Article 786: 26.23 seconds
Article 787: 25.39 seconds
Article 788: 42.96 seconds
Article 789: 31.08 seconds
Article 790: 33.91 seconds
Article 791: 29.42 seconds
Article 792: 31.94 seconds
Article 793: 27.74 seconds
Article 794: 22.98 seconds
Article 795: 15.90 seconds
Article 796: 17.32 seconds
Article 797: 30.34 seconds
Article 798: 33.68 seconds
Article 799: 22.17 seconds
Article 800: 39.37 seconds
Article 801: 16.34 seconds
Article 802: 26.46 seconds
Article 803: 0.00 seconds
Article 804: 23.47 seconds
Article 805: 12.81 seconds
Article 806: 36.43 seconds
Article 807: 23.98 seconds
Article 808: 45.66 seconds
Article 809: 21.19 seconds
Article 810: 49.00 seconds
Article 811: 30.69 seconds
Article 812: 40.62 seconds
Article 813: 36.91 seconds
Article 814: 26.63 seconds
Article 815: 26.10 seconds
Article 816: 22.27 seconds
Article 817: 8.67 seconds
Article 818: 26.94 seconds
Article 819: 15.87 seconds
Article 820: 20.00 seconds
Article 821: 12.76 seconds
Article 822: 9.48 seconds
Article 823: 27.98 seconds
Article 824: 15.91 seconds
Article 825: 35.33 seconds
Article 826: 38.20 seconds
Article 827: 0.00 seconds
Article 828: 13.81 seconds
Article 829: 36.73 seconds
Article 830: 9.43 seconds
Article 831: 24.96 seconds
Article 832: 44.62 seconds
Article 833: 15.67 seconds
Article 834: 29.57 seconds
Article 835: 46.55 seconds
Article 836: 6.87 seconds
Article 837: 34.81 seconds
Article 838: 20.30 seconds
Article 839: 31.01 seconds
Article 840: 29.22 seconds
Article 841: 14.56 seconds
Article 842: 32.18 seconds
Article 843: 30.72 seconds
Article 844: 17.33 seconds
Article 845: 26.63 seconds
Article 846: 19.70 seconds
Article 847: 37.39 seconds
Article 848: 26.24 seconds
Article 849: 22.72 seconds
Article 850: 29.68 seconds
Article 851: 13.28 seconds
Article 852: 20.90 seconds
Article 853: 17.10 seconds
Article 854: 39.07 seconds
Article 855: 35.15 seconds
Article 856: 21.87 seconds
Article 857: 25.76 seconds
Article 858: 30.45 seconds
Article 859: 37.70 seconds
Article 860: 18.92 seconds
Article 861: 37.05 seconds
Article 862: 26.50 seconds
Article 863: 11.69 seconds
Article 864: 34.18 seconds
Article 865: 13.85 seconds
Article 866: 37.44 seconds
Article 867: 30.41 seconds
Article 868: 31.57 seconds
Article 869: 32.25 seconds
Article 870: 27.62 seconds
Article 871: 25.91 seconds
Article 872: 8.57 seconds
Article 873: 23.28 seconds
Article 874: 18.63 seconds
Article 875: 28.39 seconds
Article 876: 23.80 seconds
Article 877: 18.88 seconds
Article 878: 31.20 seconds
Article 879: 14.25 seconds
Article 880: 20.13 seconds
Article 881: 25.13 seconds
Article 882: 19.80 seconds
Article 883: 19.39 seconds
Article 884: 36.58 seconds
Article 885: 25.01 seconds
Article 886: 15.24 seconds
Article 887: 40.17 seconds
Article 888: 25.06 seconds
Article 889: 15.17 seconds
Article 890: 21.52 seconds
Article 891: 39.00 seconds
Article 892: 36.26 seconds
Article 893: 18.35 seconds
Article 894: 27.47 seconds
Article 895: 45.86 seconds
Article 896: 25.50 seconds
Article 897: 31.00 seconds
Article 898: 35.97 seconds
Article 899: 9.92 seconds
Article 900: 27.71 seconds
Article 901: 28.25 seconds
Article 902: 31.62 seconds
Article 903: 13.18 seconds
Article 904: 10.50 seconds
Article 905: 33.66 seconds
Article 906: 21.28 seconds
Article 907: 19.58 seconds
Article 908: 24.68 seconds
Article 909: 23.08 seconds
Article 910: 18.73 seconds
Article 911: 20.68 seconds
Article 912: 33.59 seconds
Article 913: 31.84 seconds
Article 914: 29.03 seconds
Article 915: 12.94 seconds
Article 916: 8.77 seconds
Article 917: 19.07 seconds
Article 918: 11.10 seconds
Article 919: 23.46 seconds
Article 920: 0.00 seconds
Article 921: 38.97 seconds
Article 922: 39.06 seconds
Article 923: 42.49 seconds
Article 924: 34.67 seconds
Article 925: 22.87 seconds
Article 926: 25.94 seconds
Article 927: 21.47 seconds
Article 928: 24.43 seconds
Article 929: 14.55 seconds
Article 930: 31.21 seconds
Article 931: 22.30 seconds
Article 932: 26.78 seconds
Article 933: 0.00 seconds
Article 934: 33.52 seconds
Article 935: 12.61 seconds
Article 936: 20.76 seconds
Article 937: 34.91 seconds
Article 938: 31.33 seconds
Article 939: 30.01 seconds
Article 940: 20.02 seconds
Article 941: 19.80 seconds
Article 942: 44.04 seconds
Article 943: 32.05 seconds
Article 944: 21.22 seconds
Article 945: 13.33 seconds
Article 946: 19.19 seconds
Article 947: 43.66 seconds
Article 948: 30.39 seconds
Article 949: 23.24 seconds
Article 950: 40.15 seconds
Article 951: 24.10 seconds
Article 952: 33.25 seconds
Article 953: 24.28 seconds
Article 954: 25.74 seconds
Article 955: 21.90 seconds
Article 956: 38.23 seconds
Article 957: 12.90 seconds
Article 958: 22.52 seconds
Article 959: 15.64 seconds
Article 960: 27.98 seconds
Article 961: 23.76 seconds
Article 962: 36.95 seconds
Article 963: 19.92 seconds
Article 964: 34.59 seconds
Article 965: 38.77 seconds
Article 966: 3.30 seconds
Article 967: 9.80 seconds
Article 968: 41.14 seconds
Article 969: 41.31 seconds
Article 970: 30.31 seconds
Article 971: 23.12 seconds
Article 972: 19.17 seconds
Article 973: 22.86 seconds
Article 974: 35.81 seconds
Article 975: 24.95 seconds
Article 976: 25.35 seconds
Article 977: 33.57 seconds
Article 978: 24.78 seconds
Article 979: 11.01 seconds
Article 980: 29.79 seconds
Article 981: 27.25 seconds
Article 982: 22.45 seconds
Article 983: 24.57 seconds
Article 984: 49.78 seconds
Article 985: 34.94 seconds
Article 986: 27.98 seconds
Article 987: 17.12 seconds
Article 988: 17.73 seconds
Article 989: 19.14 seconds
